resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.2769,1.9448,84.3742,0.7231,1.9448
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.2269,1.9215,84.4292,0.7731,1.9215
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.2260,1.9094,84.4343,0.7740,1.9094
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.2134,1.9510,84.4316,0.7866,1.9510
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.2034,1.9180,84.4526,0.7966,1.9180
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.2389,1.9015,84.4249,0.7611,1.9015
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.1939,1.9653,84.4447,0.8061,1.9653
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.2729,1.9353,85.3078,0.7271,1.9353
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.2274,1.9369,85.3485,0.7726,1.9369
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.2637,1.8944,85.3330,0.7363,1.8944
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.2565,1.9607,85.3121,0.7435,1.9607
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.2387,1.9529,85.3315,0.7613,1.9529
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.2539,1.9340,85.3256,0.7461,1.9340
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.2396,1.9090,85.3490,0.7604,1.9090
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.2768,1.9072,85.3158,0.7232,1.9072
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.2382,1.9465,85.3347,0.7618,1.9465
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.2471,1.9168,85.3389,0.7529,1.9168
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.2871,1.9165,86.1939,0.7129,1.9165
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.2699,1.9211,86.2065,0.7301,1.9211
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.3048,1.9006,86.1866,0.6952,1.9006
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.2581,1.9279,86.2132,0.7419,1.9279
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.2847,1.9340,86.1871,0.7153,1.9340
